,id,total_pop,total_pop_one_race,pop_white,pop_african_american,pop_native,pop_asian,pop_islander,pop_other,total_pop_two_races,County_x,State_x,State_y,County_y,2016_total_votes,Obama,Romney,2012_total_votes,2010_land_area,Density,central_outlying,Target,state,county,poverty_total,poverty_under_18,median_household_income
101,0500000US04011,9563.0,7999.0,6584.0,87.0,355.0,75.0,5.0,893.0,1564.0,Greenlee County, Arizona,Arizona,Greenlee County,3243.0,1310.0,1590.0,2972.0,1843,5.0,Rural,Trump,Arizona,Greenlee County,1052.0,399.0,49592.0
102,0500000US04012,16557.0,14496.0,9772.0,114.0,2833.0,115.0,49.0,1613.0,2061.0,La Paz County, Arizona,Arizona,La Paz County,4931.0,1619.0,3205.0,4922.0,4500,4.0,Rural,Trump,Arizona,La Paz County,4769.0,1377.0,33818.0
103,0500000US04013,4420568.0,3819893.0,2645512.0,260469.0,100645.0,203696.0,10966.0,598605.0,600675.0,Maricopa County, Arizona,Arizona,Maricopa County,1201934.0,512008.0,654835.0,1187008.0,9200,453.0,Central,Trump,Arizona,Maricopa County,625090.0,233478.0,50424.0
104,0500000US04015,213267.0,192957.0,169732.0,2221.0,5185.0,2734.0,409.0,12676.0,20310.0,Mohave County, Arizona,Arizona,Mohave County,74189.0,18324.0,46442.0,65949.0,13311,15.0,Central,Trump,Arizona,Mohave County,36831.0,13569.0,36446.0
105,0500000US04017,106717.0,100434.0,48430.0,760.0,47442.0,567.0,86.0,3149.0,6283.0,Navajo County, Arizona,Arizona,Navajo County,35409.0,16157.0,19155.0,35775.0,9950,11.0,Central,Trump,Arizona,Navajo County,29291.0,11456.0,37723.0
106,0500000US04019,1043433.0,869188.0,633382.0,39954.0,34593.0,31367.0,2229.0,127663.0,174245.0,Pima County, Arizona,Arizona,Pima County,360762.0,183470.0,162927.0,351817.0,9187,110.0,Central,Clinton,Arizona,Pima County,170806.0,55472.0,44293.0
107,0500000US04021,425264.0,370288.0,269258.0,21968.0,21128.0,6718.0,1219.0,49997.0,54976.0,Pinal County, Arizona,Arizona,Pinal County,93805.0,41428.0,58947.0,102139.0,5366,76.0,Central,Trump,Arizona,Pinal County,51500.0,18384.0,49833.0
108,0500000US04023,47669.0,30658.0,15929.0,187.0,457.0,304.0,19.0,13762.0,17011.0,Santa Cruz County, Arizona,Arizona,Santa Cruz County,14926.0,9486.0,4235.0,13894.0,1237,38.0,Central,Clinton,Arizona,Santa Cruz County,13247.0,6294.0,33952.0
109,0500000US04025,236209.0,213970.0,192507.0,1543.0,4283.0,2932.0,294.0,12411.0,22239.0,Yavapai County, Arizona,Arizona,Yavapai County,92780.0,32624.0,62385.0,96790.0,8124,27.0,Central,Trump,Arizona,Yavapai County,37975.0,11029.0,40562.0
110,0500000US04027,203881.0,152053.0,90318.0,4099.0,3522.0,2587.0,283.0,51244.0,51828.0,Yuma County, Arizona,Arizona,Yuma County,40759.0,14025.0,19500.0,33935.0,5514,37.0,Central,Trump,Arizona,Yuma County,40210.0,17545.0,40609.0
111,0500000US05001,17149.0,16406.0,11698.0,4156.0,44.0,94.0,9.0,405.0,743.0,Arkansas County, Arkansas,Arkansas,Arkansas County,6167.0,2454.0,3892.0,6488.0,989,19.0,Rural,Trump,Arkansas,Arkansas County,3477.0,1225.0,38129.0
112,0500000US05003,19062.0,18355.0,12958.0,4669.0,56.0,41.0,6.0,625.0,707.0,Ashley County, Arkansas,Arkansas,Ashley County,8027.0,2855.0,4866.0,7915.0,925,23.0,Rural,Trump,Arkansas,Ashley County,4200.0,1667.0,37042.0
113,0500000US05005,41627.0,39404.0,38489.0,90.0,255.0,234.0,9.0,327.0,2223.0,Baxter County, Arkansas,Arkansas,Baxter County,19572.0,5172.0,13688.0,19339.0,554,74.0,Central,Trump,Arkansas,Baxter County,6419.0,1999.0,34421.0
114,0500000US05007,284333.0,252922.0,201188.0,4732.0,5093.0,13721.0,2629.0,25559.0,31411.0,Benton County, Arkansas,Arkansas,Benton County,94262.0,22144.0,53477.0,77525.0,847,295.0,Central,Trump,Arkansas,Benton County,22444.0,8543.0,52417.0
115,0500000US05009,37373.0,35045.0,34128.0,108.0,276.0,246.0,28.0,259.0,2328.0,Boone County, Arkansas,Arkansas,Boone County,15912.0,3762.0,11143.0,15363.0,590,63.0,Central,Trump,Arkansas,Boone County,5819.0,2214.0,35532.0
116,0500000US05011,10545.0,10105.0,5890.0,2937.0,92.0,30.0,0.0,1156.0,440.0,Bradley County, Arkansas,Arkansas,Bradley County,3617.0,1447.0,2118.0,3634.0,649,17.0,Rural,Trump,Arkansas,Bradley County,3229.0,1149.0,31047.0
117,0500000US05013,4739.0,4531.0,3539.0,913.0,10.0,6.0,9.0,54.0,208.0,Calhoun County, Arkansas,Arkansas,Calhoun County,2250.0,660.0,1458.0,2174.0,629,8.0,Outlying,Trump,Arkansas,Calhoun County,804.0,244.0,36955.0
118,0500000US05015,28260.0,25902.0,21952.0,95.0,369.0,567.0,444.0,2475.0,2358.0,Carroll County, Arkansas,Arkansas,Carroll County,10656.0,3691.0,6121.0,10172.0,630,44.0,Rural,Trump,Arkansas,Carroll County,4469.0,1613.0,33789.0
119,0500000US05017,10208.0,9867.0,3953.0,5417.0,36.0,38.0,9.0,414.0,341.0,Chicot County, Arkansas,Arkansas,Chicot County,4149.0,2649.0,1670.0,4361.0,644,17.0,Rural,Clinton,Arkansas,Chicot County,3396.0,1175.0,27321.0
120,0500000US05019,21446.0,20333.0,14316.0,5127.0,96.0,153.0,18.0,623.0,1113.0,Clark County, Arkansas,Arkansas,Clark County,8365.0,3808.0,4343.0,8406.0,866,26.0,Central,Trump,Arkansas,Clark County,4515.0,1247.0,33433.0
121,0500000US05021,14552.0,13937.0,13731.0,42.0,44.0,15.0,8.0,97.0,615.0,Clay County, Arkansas,Arkansas,Clay County,5978.0,1738.0,3225.0,5110.0,639,24.0,Rural,Trump,Arkansas,Clay County,2905.0,1004.0,31976.0
122,0500000US05023,24711.0,23500.0,22953.0,69.0,133.0,102.0,11.0,232.0,1211.0,Cleburne County, Arkansas,Arkansas,Cleburne County,11968.0,2618.0,8691.0,11643.0,554,46.0,Rural,Trump,Arkansas,Cleburne County,4751.0,1473.0,35472.0
123,0500000US05025,7550.0,7282.0,6466.0,686.0,35.0,7.0,1.0,87.0,268.0,Cleveland County, Arkansas,Arkansas,Cleveland County,3299.0,845.0,2313.0,3266.0,598,14.0,Outlying,Trump,Arkansas,Cleveland County,1334.0,483.0,40402.0
124,0500000US05027,22801.0,21960.0,13371.0,7866.0,74.0,168.0,0.0,481.0,841.0,Columbia County, Arkansas,Arkansas,Columbia County,8837.0,3557.0,5790.0,9455.0,766,31.0,Central,Trump,Arkansas,Columbia County,5946.0,1929.0,34538.0
125,0500000US05029,20715.0,19274.0,16367.0,2209.0,167.0,90.0,8.0,433.0,1441.0,Conway County, Arkansas,Arkansas,Conway County,7837.0,3003.0,4511.0,7724.0,552,38.0,Rural,Trump,Arkansas,Conway County,3808.0,1321.0,37475.0
126,0500000US05031,111231.0,104667.0,80639.0,18473.0,356.0,1692.0,61.0,3446.0,6564.0,Craighead County, Arkansas,Arkansas,Craighead County,34968.0,10351.0,20044.0,31207.0,707,148.0,Central,Trump,Arkansas,Craighead County,19617.0,6492.0,37780.0
127,0500000US05033,60133.0,54317.0,48610.0,897.0,1486.0,947.0,35.0,2342.0,5816.0,Crawford County, Arkansas,Arkansas,Crawford County,22155.0,4872.0,15125.0,20562.0,593,104.0,Central,Trump,Arkansas,Crawford County,9712.0,3889.0,39672.0
128,0500000US05035,48163.0,46344.0,19276.0,25905.0,136.0,327.0,17.0,683.0,1819.0,Crittenden County, Arkansas,Arkansas,Crittenden County,15798.0,9092.0,6192.0,15513.0,610,80.0,Central,Clinton,Arkansas,Crittenden County,15217.0,6722.0,33938.0
129,0500000US05037,16833.0,16172.0,12213.0,3658.0,48.0,102.0,5.0,146.0,661.0,Cross County, Arkansas,Arkansas,Cross County,6831.0,2279.0,4268.0,6680.0,616,28.0,Rural,Trump,Arkansas,Cross County,3443.0,1292.0,35080.0
130,0500000US05039,6482.0,6206.0,3487.0,2592.0,17.0,7.0,0.0,103.0,276.0,Dallas County, Arkansas,Arkansas,Dallas County,2741.0,1337.0,1664.0,3083.0,667,11.0,Rural,Trump,Arkansas,Dallas County,1486.0,572.0,31350.0
131,0500000US05041,11395.0,10882.0,4845.0,5398.0,47.0,61.0,4.0,527.0,513.0,Desha County, Arkansas,Arkansas,Desha County,4226.0,2353.0,1807.0,4240.0,768,16.0,Rural,Clinton,Arkansas,Desha County,3611.0,1392.0,29586.0
132,0500000US05043,17350.0,16714.0,11291.0,4846.0,90.0,108.0,13.0,366.0,636.0,Drew County, Arkansas,Arkansas,Drew County,6552.0,2627.0,3883.0,6626.0,828,23.0,Rural,Trump,Arkansas,Drew County,3698.0,1261.0,34952.0
133,0500000US05045,123498.0,114076.0,94088.0,14384.0,719.0,1475.0,73.0,3337.0,9422.0,Faulkner County, Arkansas,Arkansas,Faulkner County,46364.0,13559.0,26653.0,41322.0,648,188.0,Outlying,Trump,Arkansas,Faulkner County,16185.0,4761.0,46199.0
134,0500000US05047,17097.0,16016.0,15367.0,79.0,214.0,163.0,10.0,183.0,1081.0,Franklin County, Arkansas,Arkansas,Franklin County,6698.0,1725.0,4631.0,6539.0,609,29.0,Rural,Trump,Arkansas,Franklin County,3059.0,1151.0,38514.0
135,0500000US05049,12075.0,11440.0,11249.0,27.0,66.0,35.0,0.0,63.0,635.0,Fulton County, Arkansas,Arkansas,Fulton County,4744.0,1452.0,2949.0,4522.0,618,20.0,Rural,Trump,Arkansas,Fulton County,2268.0,793.0,30191.0
136,0500000US05051,100180.0,92181.0,78837.0,8128.0,802.0,972.0,71.0,3371.0,7999.0,Garland County, Arkansas,Arkansas,Garland County,40337.0,13317.0,25031.0,39241.0,678,143.0,Central,Trump,Arkansas,Garland County,20502.0,7484.0,36690.0
137,0500000US05053,17958.0,17099.0,16304.0,458.0,81.0,77.0,1.0,178.0,859.0,Grant County, Arkansas,Arkansas,Grant County,6855.0,1467.0,4829.0,6478.0,632,29.0,Outlying,Trump,Arkansas,Grant County,2108.0,787.0,45347.0
138,0500000US05055,45736.0,43306.0,41038.0,933.0,163.0,181.0,292.0,699.0,2430.0,Greene County, Arkansas,Arkansas,Greene County,14422.0,3998.0,9066.0,13754.0,578,77.0,Central,Trump,Arkansas,Greene County,7058.0,2657.0,36391.0
139,0500000US05057,20065.0,18713.0,11006.0,5683.0,140.0,96.0,5.0,1783.0,1352.0,Hempstead County, Arkansas,Arkansas,Hempstead County,6984.0,2466.0,4284.0,6919.0,728,30.0,Central,Trump,Arkansas,Hempstead County,4861.0,1918.0,31786.0
140,0500000US05059,33040.0,30970.0,26525.0,3472.0,189.0,114.0,11.0,659.0,2070.0,Hot Spring County, Arkansas,Arkansas,Hot Spring County,11815.0,3824.0,7087.0,11239.0,615,54.0,Central,Trump,Arkansas,Hot Spring County,4778.0,1917.0,37243.0
141,0500000US05061,12785.0,12025.0,8164.0,2642.0,114.0,63.0,6.0,1036.0,760.0,Howard County, Arkansas,Arkansas,Howard County,4634.0,1460.0,2862.0,4419.0,589,23.0,Rural,Trump,Arkansas,Howard County,2862.0,1089.0,32543.0
142,0500000US05063,37938.0,35512.0,32108.0,849.0,243.0,345.0,33.0,1934.0,2426.0,Independence County, Arkansas,Arkansas,Independence County,13443.0,3279.0,8724.0,12390.0,764,49.0,Central,Trump,Arkansas,Independence County,6490.0,2342.0,35888.0
143,0500000US05065,13577.0,12810.0,12306.0,256.0,87.0,27.0,11.0,123.0,767.0,Izard County, Arkansas,Arkansas,Izard County,5396.0,1563.0,3571.0,5313.0,581,23.0,Rural,Trump,Arkansas,Izard County,2403.0,830.0,29883.0
144,0500000US05067,16755.0,16057.0,12890.0,2786.0,47.0,63.0,4.0,267.0,698.0,Jackson County, Arkansas,Arkansas,Jackson County,5093.0,2093.0,3065.0,5338.0,634,27.0,Rural,Trump,Arkansas,Jackson County,4120.0,1315.0,30405.0
145,0500000US05069,67260.0,65189.0,25478.0,37835.0,240.0,673.0,94.0,869.0,2071.0,Jefferson County, Arkansas,Arkansas,Jefferson County,25683.0,17456.0,9515.0,27364.0,871,82.0,Central,Clinton,Arkansas,Jefferson County,16248.0,6151.0,35092.0
146,0500000US05071,25749.0,23758.0,20088.0,482.0,274.0,926.0,36.0,1952.0,1991.0,Johnson County, Arkansas,Arkansas,Johnson County,8997.0,2785.0,5045.0,8064.0,660,40.0,Rural,Trump,Arkansas,Johnson County,5469.0,1951.0,32326.0
147,0500000US05073,6308.0,6084.0,3906.0,2057.0,36.0,32.0,5.0,48.0,224.0,Lafayette County, Arkansas,Arkansas,Lafayette County,2835.0,1173.0,1712.0,2928.0,528,13.0,Rural,Trump,Arkansas,Lafayette County,1735.0,613.0,29084.0
148,0500000US05075,16216.0,15465.0,15044.0,143.0,52.0,39.0,12.0,175.0,751.0,Lawrence County, Arkansas,Arkansas,Lawrence County,5629.0,1786.0,3535.0,5537.0,588,29.0,Rural,Trump,Arkansas,Lawrence County,3756.0,1372.0,32869.0
149,0500000US05077,8600.0,8303.0,3465.0,4663.0,39.0,13.0,2.0,121.0,297.0,Lee County, Arkansas,Arkansas,Lee County,3004.0,2107.0,1280.0,3424.0,603,16.0,Rural,Clinton,Arkansas,Lee County,3235.0,976.0,25944.0
150,0500000US05079,12941.0,12433.0,8324.0,3652.0,41.0,23.0,9.0,384.0,508.0,Lincoln County, Arkansas,Arkansas,Lincoln County,3814.0,1424.0,2199.0,3725.0,562,25.0,Outlying,Trump,Arkansas,Lincoln County,3032.0,884.0,35070.0
151,0500000US05081,12026.0,11265.0,8714.0,2178.0,170.0,23.0,9.0,171.0,761.0,Little River County, Arkansas,Arkansas,Little River County,5192.0,1552.0,3385.0,5051.0,532,23.0,Outlying,Trump,Arkansas,Little River County,2316.0,805.0,37260.0
152,0500000US05083,21131.0,19860.0,18826.0,232.0,241.0,328.0,8.0,225.0,1271.0,Logan County, Arkansas,Arkansas,Logan County,7839.0,2009.0,5078.0,7330.0,708,31.0,Rural,Trump,Arkansas,Logan County,3729.0,1475.0,36015.0
153,0500000US05085,74015.0,68646.0,61624.0,4386.0,368.0,733.0,50.0,1485.0,5369.0,Lonoke County, Arkansas,Arkansas,Lonoke County,26766.0,5612.0,17863.0,24083.0,771,93.0,Central,Trump,Arkansas,Lonoke County,8415.0,3268.0,50021.0
154,0500000US05087,16521.0,15372.0,14275.0,41.0,235.0,102.0,246.0,473.0,1149.0,Madison County, Arkansas,Arkansas,Madison County,6782.0,2099.0,4262.0,6567.0,834,19.0,Outlying,Trump,Arkansas,Madison County,3008.0,1106.0,34547.0
155,0500000US05089,16826.0,15865.0,15569.0,20.0,138.0,56.0,5.0,77.0,961.0,Marion County, Arkansas,Arkansas,Marion County,6718.0,2024.0,4771.0,7029.0,597,27.0,Rural,Trump,Arkansas,Marion County,3207.0,1064.0,31438.0
156,0500000US05091,42600.0,40259.0,28036.0,10988.0,281.0,205.0,4.0,745.0,2341.0,Miller County, Arkansas,Arkansas,Miller County,16015.0,4518.0,10622.0,15329.0,626,70.0,Central,Trump,Arkansas,Miller County,8454.0,3193.0,37806.0
157,0500000US05093,40685.0,38908.0,23208.0,14323.0,99.0,245.0,8.0,1025.0,1777.0,Mississippi County, Arkansas,Arkansas,Mississippi County,12995.0,6445.0,6599.0,13349.0,901,49.0,Central,Trump,Arkansas,Mississippi County,11349.0,4635.0,32169.0
158,0500000US05095,6799.0,6542.0,3568.0,2760.0,35.0,28.0,7.0,144.0,257.0,Monroe County, Arkansas,Arkansas,Monroe County,2766.0,1583.0,1585.0,3230.0,607,12.0,Rural,Trump,Arkansas,Monroe County,2130.0,669.0,28637.0
159,0500000US05097,8484.0,7979.0,7577.0,18.0,103.0,50.0,5.0,226.0,505.0,Montgomery County, Arkansas,Arkansas,Montgomery County,3445.0,920.0,2368.0,3403.0,780,12.0,Rural,Trump,Arkansas,Montgomery County,2073.0,689.0,32032.0
160,0500000US05099,8310.0,7927.0,5218.0,2444.0,45.0,45.0,0.0,175.0,383.0,Nevada County, Arkansas,Arkansas,Nevada County,3233.0,1314.0,1996.0,3384.0,618,14.0,Outlying,Trump,Arkansas,Nevada County,2219.0,806.0,32896.0
161,0500000US05101,7225.0,6824.0,6689.0,7.0,71.0,24.0,2.0,31.0,401.0,Newton County, Arkansas,Arkansas,Newton County,3731.0,993.0,2508.0,3661.0,821,10.0,Outlying,Trump,Arkansas,Newton County,1920.0,637.0,30965.0
162,0500000US05103,22650.0,21518.0,12194.0,8899.0,71.0,126.0,3.0,225.0,1132.0,Ouachita County, Arkansas,Arkansas,Ouachita County,9881.0,4626.0,5516.0,10303.0,733,33.0,Central,Trump,Arkansas,Ouachita County,5212.0,1886.0,35971.0
163,0500000US05105,10019.0,9452.0,9165.0,107.0,54.0,12.0,1.0,113.0,567.0,Perry County, Arkansas,Arkansas,Perry County,4213.0,1187.0,2580.0,3937.0,551,18.0,Outlying,Trump,Arkansas,Perry County,1732.0,630.0,39054.0
164,0500000US05107,16568.0,16159.0,5616.0,10343.0,44.0,65.0,4.0,87.0,409.0,Phillips County, Arkansas,Arkansas,Phillips County,6894.0,5179.0,2591.0,7900.0,696,28.0,Central,Clinton,Arkansas,Phillips County,7697.0,3106.0,26933.0
165,0500000US05109,10171.0,9543.0,8681.0,241.0,94.0,16.0,2.0,509.0,628.0,Pike County, Arkansas,Arkansas,Pike County,3956.0,850.0,2847.0,3787.0,601,18.0,Rural,Trump,Arkansas,Pike County,2345.0,880.0,31569.0
166,0500000US05111,22965.0,21799.0,19391.0,1783.0,102.0,61.0,1.0,461.0,1166.0,Poinsett County, Arkansas,Arkansas,Poinsett County,5283.0,2387.0,4967.0,7550.0,758,32.0,Outlying,Trump,Arkansas,Poinsett County,6559.0,2287.0,32130.0
167,0500000US05113,19221.0,17563.0,16428.0,43.0,366.0,100.0,9.0,617.0,1658.0,Polk County, Arkansas,Arkansas,Polk County,8121.0,1556.0,5950.0,7721.0,858,24.0,Rural,Trump,Arkansas,Polk County,4670.0,1743.0,29938.0
168,0500000US05115,63381.0,58219.0,51409.0,2100.0,609.0,679.0,23.0,3399.0,5162.0,Pope County, Arkansas,Arkansas,Pope County,21545.0,5108.0,14733.0,20390.0,813,78.0,Central,Trump,Arkansas,Pope County,10357.0,3467.0,39040.0
169,0500000US05117,8282.0,7980.0,6964.0,925.0,23.0,21.0,3.0,44.0,302.0,Prairie County, Arkansas,Arkansas,Prairie County,3404.0,877.0,2149.0,3134.0,648,13.0,Rural,Trump,Arkansas,Prairie County,1563.0,545.0,36898.0
170,0500000US05119,399125.0,373831.0,199197.0,143548.0,2226.0,10035.0,225.0,18600.0,25294.0,Pulaski County, Arkansas,Arkansas,Pulaski County,157728.0,87055.0,68856.0,159055.0,760,517.0,Central,Clinton,Arkansas,Pulaski County,64502.0,22937.0,44733.0
171,0500000US05121,18571.0,17721.0,16684.0,140.0,87.0,75.0,596.0,139.0,850.0,Randolph County, Arkansas,Arkansas,Randolph County,6313.0,2040.0,3699.0,5948.0,652,27.0,Rural,Trump,Arkansas,Randolph County,3380.0,1257.0,33401.0
172,0500000US05125,123416.0,115441.0,98388.0,10414.0,833.0,1467.0,71.0,4268.0,7975.0,Saline County, Arkansas,Arkansas,Saline County,51971.0,12868.0,32962.0,47059.0,724,162.0,Central,Trump,Arkansas,Saline County,10222.0,3736.0,53430.0
173,0500000US05127,9836.0,9097.0,8210.0,35.0,211.0,278.0,5.0,358.0,739.0,Scott County, Arkansas,Arkansas,Scott County,3017.0,895.0,2630.0,3637.0,892,12.0,Rural,Trump,Arkansas,Scott County,2499.0,1020.0,29633.0
174,0500000US05129,7828.0,7272.0,7123.0,5.0,73.0,20.0,5.0,46.0,556.0,Searcy County, Arkansas,Arkansas,Searcy County,3698.0,814.0,2699.0,3694.0,666,12.0,Rural,Trump,Arkansas,Searcy County,1917.0,691.0,27896.0
175,0500000US05131,127799.0,114077.0,86828.0,8061.0,2890.0,5789.0,105.0,10404.0,13722.0,Sebastian County, Arkansas,Arkansas,Sebastian County,43557.0,13083.0,29158.0,43340.0,532,240.0,Central,Trump,Arkansas,Sebastian County,25412.0,9624.0,38724.0
176,0500000US05133,15839.0,14051.0,9594.0,578.0,478.0,65.0,248.0,3088.0,1788.0,Sevier County, Arkansas,Arkansas,Sevier County,4517.0,1042.0,3135.0,4328.0,565,31.0,Rural,Trump,Arkansas,Sevier County,3976.0,1589.0,35279.0
177,0500000US05135,17271.0,16336.0,15876.0,118.0,126.0,60.0,20.0,136.0,935.0,Sharp County, Arkansas,Arkansas,Sharp County,7190.0,2092.0,4920.0,7282.0,604,28.0,Rural,Trump,Arkansas,Sharp County,4270.0,1430.0,28933.0
178,0500000US05123,23090.0,22501.0,9551.0,12561.0,65.0,127.0,8.0,189.0,589.0,St Francis County, Arkansas,Arkansas,St Francis County,7412.0,4652.0,3287.0,8021.0,635,42.0,Central,Clinton,Arkansas,St Francis County,7875.0,3065.0,29825.0
179,0500000US05137,12359.0,11732.0,11488.0,21.0,103.0,30.0,2.0,88.0,627.0,Stone County, Arkansas,Arkansas,Stone County,5527.0,1356.0,3773.0,5351.0,606,21.0,Rural,Trump,Arkansas,Stone County,2744.0,944.0,29182.0
180,0500000US05139,39054.0,37436.0,23216.0,12729.0,150.0,280.0,16.0,1045.0,1618.0,Union County, Arkansas,Arkansas,Union County,16338.0,6182.0,10696.0,17160.0,1039,39.0,Central,Trump,Arkansas,Union County,8877.0,3284.0,36934.0
181,0500000US05141,15796.0,14951.0,14485.0,77.0,133.0,56.0,0.0,200.0,845.0,Van Buren County, Arkansas,Arkansas,Van Buren County,7111.0,1826.0,4362.0,6421.0,708,24.0,Rural,Trump,Arkansas,Van Buren County,3547.0,1144.0,32142.0
182,0500000US05143,245871.0,220051.0,168351.0,8652.0,3573.0,5718.0,8799.0,24958.0,25820.0,Washington County, Arkansas,Arkansas,Washington County,78153.0,28136.0,39570.0,70231.0,942,239.0,Central,Trump,Arkansas,Washington County,38428.0,12567.0,39692.0
183,0500000US05145,76822.0,71724.0,65237.0,3728.0,368.0,623.0,31.0,1737.0,5098.0,White County, Arkansas,Arkansas,White County,27451.0,5765.0,20005.0,26508.0,1035,76.0,Central,Trump,Arkansas,White County,12362.0,4038.0,39974.0
184,0500000US05147,6269.0,5951.0,4255.0,1613.0,8.0,22.0,0.0,53.0,318.0,Woodruff County, Arkansas,Arkansas,Woodruff County,2550.0,1340.0,1227.0,2685.0,587,11.0,Rural,Trump,Arkansas,Woodruff County,1843.0,708.0,27003.0
185,0500000US05149,20263.0,18535.0,15330.0,251.0,197.0,202.0,13.0,2542.0,1728.0,Yell County, Arkansas,Arkansas,Yell County,6389.0,1720.0,4041.0,5971.0,930,23.0,Outlying,Trump,Arkansas,Yell County,4435.0,1719.0,33522.0
186,0500000US06001,1682353.0,1491537.0,523836.0,164879.0,19659.0,545261.0,14123.0,223779.0,190816.0,Alameda County, California,California,Alameda County,613195.0,438091.0,104330.0,558386.0,739,2217.0,Central,Clinton,California,Alameda County,200273.0,57722.0,66937.0
187,0500000US06003,1204.0,1085.0,814.0,10.0,236.0,12.0,0.0,13.0,119.0,Alpine County, California,California,Alpine County,575.0,389.0,236.0,647.0,738,2.0,Rural,Clinton,California,Alpine County,196.0,77.0,44241.0
188,0500000US06005,40474.0,36596.0,31104.0,1236.0,757.0,582.0,82.0,2835.0,3878.0,Amador County, California,California,Amador County,17186.0,6001.0,8903.0,15303.0,595,62.0,Rural,Trump,California,Amador County,4286.0,1039.0,49516.0
189,0500000US06007,211632.0,186947.0,149557.0,3644.0,4492.0,10533.0,573.0,18148.0,24685.0,Butte County, California,California,Butte County,87847.0,32567.0,35312.0,70163.0,1636,138.0,Central,Trump,California,Butte County,43392.0,11339.0,41168.0
190,0500000US06009,45292.0,40264.0,36315.0,364.0,747.0,743.0,100.0,1995.0,5028.0,Calaveras County, California,California,Calaveras County,22334.0,7404.0,10537.0,18469.0,1020,44.0,Rural,Trump,California,Calaveras County,4996.0,1573.0,50745.0
191,0500000US06011,21839.0,17580.0,9364.0,198.0,513.0,276.0,80.0,7149.0,4259.0,Colusa County, California,California,Colusa County,6346.0,2248.0,3521.0,5865.0,1151,19.0,Rural,Trump,California,Colusa County,3161.0,1453.0,44981.0
192,0500000US06013,1165927.0,1012452.0,501697.0,101485.0,12043.0,217823.0,6250.0,173154.0,153475.0,Contra Costa County, California,California,Contra Costa County,415972.0,230826.0,112547.0,351257.0,716,1574.0,Outlying,Clinton,California,Contra Costa County,97544.0,32851.0,73678.0
193,0500000US06015,27743.0,24304.0,17193.0,855.0,2434.0,840.0,46.0,2936.0,3439.0,Del Norte County, California,California,Del Norte County,9361.0,3396.0,4256.0,7940.0,1006,27.0,Central,Trump,California,Del Norte County,5824.0,1830.0,35438.0
194,0500000US06017,191185.0,169237.0,146624.0,1537.0,1929.0,9200.0,313.0,9634.0,21948.0,El Dorado County, California,California,El Dorado County,89228.0,34033.0,49661.0,85923.0,1708,108.0,Central,Trump,California,El Dorado County,16825.0,4717.0,65201.0
195,0500000US06019,1008654.0,845251.0,374678.0,48707.0,22043.0,113328.0,1665.0,284830.0,163403.0,Fresno County, California,California,Fresno County,250264.0,85862.0,91143.0,180244.0,5958,164.0,Central,Clinton,California,Fresno County,245330.0,104798.0,44869.0
